exercise_id,title,exercise_type,body_part,equipment,difficulty_level
1920,Split Squat with Dumbbells,Strength,Quadriceps,Dumbbell,Intermediate
1921,Dumbbell sumo squat,Strength,Quadriceps,Dumbbell,Intermediate
1922,Dumbbell seated box jump,Plyometrics,Quadriceps,Dumbbell,Intermediate
1923,Dumbbell step-up,Strength,Quadriceps,Dumbbell,Intermediate
1924,Dumbbell Walking Lunge,Strength,Quadriceps,Dumbbell,Intermediate
1925,Dumbbell Squat To A Bench,Strength,Quadriceps,Dumbbell,Beginner
1926,Dumbbell thruster,Strength,Quadriceps,Dumbbell,Intermediate
1927,Dumbbell front squat,Strength,Quadriceps,Dumbbell,Intermediate
1928,Single-Arm Dumbbell Overhead Squat,Strength,Quadriceps,Dumbbell,Beginner
1929,Dumbbell lateral hop,Plyometrics,Quadriceps,Dumbbell,Intermediate
1930,Dumbbell lunge with biceps curl,Strength,Quadriceps,Dumbbell,Intermediate
1931,Dumbbell Pistol Squat,Strength,Quadriceps,Dumbbell,Beginner
1932,Dumbbell Squat Snatch,Strength,Quadriceps,Dumbbell,Beginner
1933,Dumbbell Alternating Lunge,Strength,Quadriceps,Dumbbell,Beginner
1934,Dumbbell jump squat,Plyometrics,Quadriceps,Dumbbell,Intermediate
1935,Dumbbell Side Lunge,Strength,Quadriceps,Dumbbell,Beginner
1936,Boss Everline Dumbbell Lunge Jump,Strength,Quadriceps,Dumbbell,Intermediate
1937,Dumbbell Fix Dumbbell Split Squat,Strength,Quadriceps,Dumbbell,Intermediate
1938,Single-leg dumbbell Romanian deadlift,Strength,Quadriceps,Dumbbell,Intermediate
1939,Dumbbell Fix Dumbbell Alternating Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate
1940,Dumbbell Fix Turkish Get-Up,Strength,Quadriceps,Dumbbell,Intermediate
1941,Seesaw lunge,Strength,Quadriceps,Dumbbell,Intermediate
1942,FYR Dumbbell Front Squat,Strength,Quadriceps,Dumbbell,Intermediate
1943,Dumbbell split squat,Strength,Quadriceps,Dumbbell,Intermediate
1944,Dumbbell deadlift,Strength,Quadriceps,Dumbbell,Intermediate
1945,Single-arm stiff-legged deadlift,Strength,Quadriceps,Dumbbell,Intermediate
1946,HM Dumbbell Overhead Squat,Strength,Quadriceps,Dumbbell,Intermediate
1947,HM Dumbbell Squat,Strength,Quadriceps,Dumbbell,Intermediate
1948,UNS Dumbbell Goblet Squat,Strength,Quadriceps,Dumbbell,Intermediate
1949,Single-Arm Dumbbell Snatch,Strength,Quadriceps,Dumbbell,Intermediate
1950,KV Dumbbell Lunges,Strength,Quadriceps,Dumbbell,Intermediate
1951,Holman Squat to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1952,Holman Burpee to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1953,Holman Slow Weighted Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate
1954,Holman Slow Weighted Plie Squat,Strength,Quadriceps,Dumbbell,Intermediate
1955,Holman Weighted Lunge Jump with Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1956,Holman Left Reverse Lunge Chest Press to Left Knee-Up Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1957,Holman Weighted Lunge Jump with Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1958,Holman Weighted Half Jack to Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1959,Holman Weighted Half Jack to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1960,Holman 180 Jump to Renegade Side Raise,Strength,Quadriceps,Dumbbell,Intermediate
1961,Holman Right Reverse Lunge Biceps Curl to Right Knee-Up Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1962,Holman Roll-Back to Squat Thrust to Renegade Row,Strength,Quadriceps,Dumbbell,Intermediate
1963,Holman Roll-Back to Squat Thrust to Renegade Triceps Press,Strength,Quadriceps,Dumbbell,Intermediate
1964,Holman Weighted Narrow Squat Jump,Strength,Quadriceps,Dumbbell,Intermediate
1965,Holman Diagonal Deadlift,Strength,Quadriceps,Dumbbell,Intermediate
1966,Holman Weighted Burpee to Triceps Press,Strength,Quadriceps,Dumbbell,Intermediate
1967,Holman Squat Thrust Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1968,Holman Weighted Burpee to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1969,Holman Squat to Right-Arm Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1970,Holman Right Lunge Jump with Right Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1971,Holman Left Lunge Jump with Left Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1972,Holman Heavy Hip Drive,Strength,Quadriceps,Dumbbell,Intermediate
1973,Holman Squat to Left-Arm Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1974,Holman Weighted Lunge Jump to Floor Lunge Jump,Strength,Quadriceps,Dumbbell,Intermediate
1975,Holman Alternating Weighted Lunge Jump to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1976,Holman Weighted Burpee to Overhead Alternating Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate
1977,Holman Weighted 180 Jump to Chest Press,Strength,Quadriceps,Dumbbell,Intermediate
1978,Holman Alternating Side Squat Overhead Press,Strength,Quadriceps,Dumbbell,Intermediate
1979,Holman Right Lunge with Right Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1980,Holman Left Lunge with Left Biceps Curl,Strength,Quadriceps,Dumbbell,Intermediate
1981,Holman Squat Thrust to Alternating Front Raise,Strength,Quadriceps,Dumbbell,Intermediate
1982,Dumbbell racked reverse lunge,Strength,Quadriceps,Dumbbell,Intermediate
1983,Total Fitness Dumbbell Reverse Lunge,Strength,Quadriceps,Dumbbell,Intermediate
1984,Single-arm dumbbell snatch-,Strength,Quadriceps,Dumbbell,Intermediate
1985,Total Fitness Dumbbell Step-Up,Strength,Quadriceps,Dumbbell,Intermediate
1986,Single-arm dumbbell front squat,Strength,Quadriceps,Dumbbell,Intermediate
1987,King Maker Weighted Jump Squat,Strength,Quadriceps,Dumbbell,Intermediate
1988,3D dumbbell lunge,Strength,Quadriceps,Dumbbell,Intermediate
1989,MetaBurn Dumbbell Burpee,Strength,Quadriceps,Dumbbell,Intermediate
1990,Dumbbell jump squat with rotation,Strength,Quadriceps,Dumbbell,Intermediate
1991,MetaBurn Dumbbell Wide Squat to Rack,Strength,Quadriceps,Dumbbell,Intermediate
1992,MetaBurn Reverse Lunge To High Pull,Strength,Quadriceps,Dumbbell,Intermediate
1993,MetaBurn Reverse Lunge With Overhead Raise,Strength,Quadriceps,Dumbbell,Intermediate
1994,MetaBurn Squat to Triceps Extension,Strength,Quadriceps,Dumbbell,Intermediate
1995,30 Legs Dumbbell Goblet Squat,Strength,Quadriceps,Dumbbell,Intermediate
1996,30 Legs Dumbbell Squat,Strength,Quadriceps,Dumbbell,Intermediate
1997,Dumbbell step-down reverse lunge,Strength,Quadriceps,Dumbbell,Intermediate
1998,Tire flip,Strongman,Quadriceps,Other,Intermediate
1999,Single Leg Push-off,Plyometrics,Quadriceps,Other,Beginner
2000,Bear crawl sled drag,Strongman,Quadriceps,Other,Intermediate
2001,Bicycling,Cardio,Quadriceps,Other,Intermediate
2002,Hex-bar deadlift,Strength,Quadriceps,Other,Intermediate
2003,Skating,Cardio,Quadriceps,Other,Beginner
2004,Weighted sissy squat,Strength,Quadriceps,Other,Intermediate
2005,Dumbbell step-up,Strength,Quadriceps,Dumbbell,Intermediate
2006,Yoke Walk,Strongman,Quadriceps,Other,Beginner
2007,Front Cone Hops (or hurdle hops),Plyometrics,Quadriceps,Other,Beginner
2008,Weighted Squat,Strength,Quadriceps,Other,Beginner
2009,Bench skip,Plyometrics,Quadriceps,Other,Intermediate
2010,Backward Drag,Strongman,Quadriceps,Other,Beginner
2011,Sled Push,Strongman,Quadriceps,Other,Intermediate
2012,Barbell squat with plate slide,Strength,Quadriceps,Other,Intermediate
2013,Suspended split squat,Strength,Quadriceps,Other,Intermediate
2014,Intermediate Hip Flexor and Quad Stretch,Stretching,Quadriceps,Other,Beginner
2015,Sled Drag - Harness,Strongman,Quadriceps,Other,Intermediate
2016,Burpee over barbell,Plyometrics,Quadriceps,Other,Intermediate
2017,Dumbbell walking lunge-,Strength,Quadriceps,Other,Intermediate
2018,Single-Leg Box Jump,Plyometrics,Quadriceps,Other,Beginner
2019,Conan's Wheel,Strongman,Quadriceps,Other,Beginner
2020,Single-Leg Hop Progression,Plyometrics,Quadriceps,Other,Beginner
2021,Rickshaw Deadlift,Strongman,Quadriceps,Other,Beginner
2022,Single-cone sprint drill,Plyometrics,Quadriceps,Other,Intermediate
2023,Single-Leg Stride Jump,Plyometrics,Quadriceps,Other,Beginner
2024,Trap Bar Jump,Plyometrics,Quadriceps,Other,Beginner
2025,Single-Leg Lateral Hop,Plyometrics,Quadriceps,Other,Beginner
2026,Burpee Box-Jumps,Plyometrics,Quadriceps,Other,Intermediate
2027,Sandbag Load,Strongman,Quadriceps,Other,Beginner
2028,Single-leg knee-tap squat,Strength,Quadriceps,Other,Intermediate
2029,Car Deadlift,Strongman,Quadriceps,Other,Beginner
2030,Barbell Squat To A Box,Strength,Quadriceps,Other,Beginner
2031,Double Under,Cardio,Quadriceps,Other,Beginner
2032,Plate push,Cardio,Quadriceps,Other,Intermediate
2033,Hybrid deadlift,Strength,Quadriceps,Other,Intermediate
2034,Boss Everline Suspension Side Run,Strength,Quadriceps,Other,Intermediate
2035,Boss Everline Lunge Sled Push,Strength,Quadriceps,Other,Intermediate
2036,Squat Bottom Position Hold,Strength,Quadriceps,Other,Intermediate
2037,TRX Squat Jump,Strength,Quadriceps,Other,Intermediate
2038,Landmine squat,Strength,Quadriceps,Other,Intermediate
2039,Dumbbell Bulgarian split squat,Strength,Quadriceps,Other,Intermediate
2040,Holman Towel Alternating Prisoner Reverse Lunge,Strength,Quadriceps,Other,Intermediate
2041,Holman Weighted Burpee to Belly Touch,Strength,Quadriceps,Other,Intermediate
2042,Holman Weighted Burpee to Front Punch,Strength,Quadriceps,Other,Intermediate
2043,Holman Weighted Low Squat Punch,Strength,Quadriceps,Other,Intermediate
2044,Holman Weighted Hook Punch to Squat Thrust,Strength,Quadriceps,Other,Intermediate
2045,Holman Towel Alternating Side Lunge Squat,Strength,Quadriceps,Other,Intermediate
2046,Holman Weighted Burpee to Renegade Side Punch,Strength,Quadriceps,Other,Intermediate
2047,Holman Weighted Reverse Lunge to Knee-Up Overhead Press,Strength,Quadriceps,Other,Intermediate
2048,Holman Lunge Jump with Overhead Press,Strength,Quadriceps,Other,Intermediate
2049,Holman Weighted Burpee to Belly Touch to Standing T,Strength,Quadriceps,Other,Intermediate
2050,Holman Weighted Squat Jump,Strength,Quadriceps,Other,Intermediate
2051,Holman Weighted Plie Squat,Strength,Quadriceps,Other,Intermediate
2052,Holman Heels-Elevated Sissy Squat,Strength,Quadriceps,Other,Intermediate
2053,Holman Squat Jump to Overhead Press,Strength,Quadriceps,Other,Intermediate
2054,Holman 180 Jump to Overhead Press,Strength,Quadriceps,Other,Intermediate
2055,Holman Weighted Burpee to Row,Strength,Quadriceps,Other,Intermediate
2056,Holman Weighted Burpee to 180 Jump,Strength,Quadriceps,Other,Intermediate
2057,Holman Weighted 180 Jump,Strength,Quadriceps,Other,Intermediate
2058,Holman Weighted Narrow-Mid-Wide Hop,Strength,Quadriceps,Other,Intermediate
2059,Holman Alternating Weighted Diagonal Burpee,Strength,Quadriceps,Other,Intermediate
2060,Holman Towel Burpee to Push-Up,Strength,Quadriceps,Other,Intermediate
2061,Holman Towel Right Side Squat,Strength,Quadriceps,Other,Intermediate
2062,ACFT Sprint-drag-carry,Strength,Quadriceps,Other,Intermediate
2063,Cable Hip Adduction,Strength,Quadriceps,Cable,Beginner
2064,Cable Deadlifts,Strength,Quadriceps,Cable,Beginner
2065,KV Cable Squat,Strength,Quadriceps,Cable,Intermediate
2066,Single-Leg Press,Strength,Quadriceps,Machine,Intermediate
2067,Stair climber,Cardio,Quadriceps,Machine,Intermediate
2068,Leg Press,Strength,Quadriceps,Machine,Intermediate
2069,Elliptical trainer,Cardio,Quadriceps,Machine,Intermediate
2070,Narrow-stance leg press,Strength,Quadriceps,Machine,Intermediate
2071,Narrow Stance Hack Squats,Strength,Quadriceps,Machine,Beginner
2072,Stairmaster,Cardio,Quadriceps,Machine,Intermediate
2073,Machine Squat,Strength,Quadriceps,Machine,Intermediate
2074,Smith machine back squat,Strength,Quadriceps,Machine,Intermediate
2075,Leg Extensions,Strength,Quadriceps,Machine,Intermediate
2076,Treadmill running,Cardio,Quadriceps,Machine,Intermediate
2077,Stationary bike,Cardio,Quadriceps,Machine,Intermediate
2078,Treadmill jogging,Cardio,Quadriceps,Machine,Intermediate
2079,Recumbent Bike,Cardio,Quadriceps,Machine,Beginner
2080,Smith machine leg press,Strength,Quadriceps,Machine,Intermediate
2081,Lying Machine Squat,Strength,Quadriceps,Machine,Intermediate
2082,Seated Leg Press,Strength,Quadriceps,Machine,Intermediate
2083,Smith machine pistol squat,Strength,Quadriceps,Machine,Intermediate
2084,Leverage Deadlift,Strength,Quadriceps,Machine,Beginner
2085,Leg press-,Strength,Quadriceps,Machine,Intermediate
2086,TBS Hack Squat,Strength,Quadriceps,Machine,Intermediate
2087,Leg Extensions - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2088,Seated leg press-,Strength,Quadriceps,Machine,Intermediate
2089,Smith machine front squat,Strength,Quadriceps,Machine,Intermediate
2090,Machine Deadlift - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2091,Single-leg hack squat,Strength,Quadriceps,Machine,Intermediate
2092,Narrow-stance hack squat,Strength,Quadriceps,Machine,Intermediate
2093,Alternating Single-Leg Curl - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2094,Stiff-Legged Deadlift - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2095,Single-Leg Press - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2096,Hack squat-,Strength,Quadriceps,Machine,Intermediate
2097,Smith machine lunge squat,Strength,Quadriceps,Machine,Intermediate
2098,Hack Squat - Gethin Variation,Strength,Quadriceps,Machine,Expert
2099,Leg Press - Gethin Variation,Strength,Quadriceps,Machine,Intermediate
2100,AM Leg Press,Strength,Quadriceps,Machine,Intermediate
2101,Leg extension,Strength,Quadriceps,Machine,Intermediate
2102,UP Quad Extension,Strength,Quadriceps,Machine,Intermediate
2103,UP Single-Leg Press,Strength,Quadriceps,Machine,Intermediate
2104,UP Leg Press,Strength,Quadriceps,Machine,Intermediate
2105,Pop Squat On Leg Press,Strength,Quadriceps,Machine,Intermediate
2106,King Maker Leg Press,Strength,Quadriceps,Machine,Intermediate
2107,Single-leg leg press,Strength,Quadriceps,Machine,Intermediate
2108,King Maker Hack Squat,Strength,Quadriceps,Machine,Intermediate
2109,30 Legs Feet-High Leg Press,Strength,Quadriceps,Machine,Intermediate
2110,30 Legs Leg Press,Strength,Quadriceps,Machine,Intermediate
2111,30 Legs Leg Press Calf Raise,Strength,Quadriceps,Machine,Intermediate
2112,30 Legs Lying Leg Curl,Strength,Quadriceps,Machine,Intermediate
2113,30 Legs Machine Hack Squat,Strength,Quadriceps,Machine,Intermediate
2114,30 Legs Single-Leg Leg Extension,Strength,Quadriceps,Machine,Intermediate
2115,30 Legs Single-Leg Leg Press,Strength,Quadriceps,Machine,Intermediate
2116,30 Legs Single-Leg Lying Leg Curl,Strength,Quadriceps,Machine,Intermediate
2117,30 Legs Smith Machine Split Squat,Strength,Quadriceps,Machine,Intermediate
2118,30 Legs Smith Machine Squat,Strength,Quadriceps,Machine,Intermediate
2119,Jumping rope,Cardio,Quadriceps,Body Only,Intermediate
2120,Forward lunge,Strength,Quadriceps,Body Only,Intermediate
2121,Side-to-side box skip,Plyometrics,Quadriceps,Body Only,Intermediate
2122,Bodyweight squat,Strength,Quadriceps,Body Only,Intermediate
2123,Broad jump,Plyometrics,Quadriceps,Body Only,Intermediate
2124,Burpee,Cardio,Quadriceps,Body Only,Intermediate
2125,Trail Running/Walking,Cardio,Quadriceps,Body Only,Intermediate
2126,Scissors Jump,Plyometrics,Quadriceps,Body Only,Expert
2127,Jumping jack-,Plyometrics,Quadriceps,Body Only,Intermediate
2128,Arms-crossed jump squat,Strength,Quadriceps,Body Only,Intermediate
2129,Bodyweight Reverse Lunge,Strength,Quadriceps,Body Only,Intermediate
2130,Alien Squat,Plyometrics,Quadriceps,Body Only,Beginner
2131,Treadmill walking,Cardio,Quadriceps,Body Only,Intermediate
2132,Rocket Jump,Plyometrics,Quadriceps,Body Only,Beginner
2133,Depth jump box jump,Plyometrics,Quadriceps,Body Only,Intermediate
2134,Bodyweight Walking Lunge,Strength,Quadriceps,Body Only,Intermediate
2135,Walking High Knees,Cardio,Quadriceps,Body Only,Intermediate
2136,Lateral lunge,Strength,Quadriceps,Body Only,Intermediate
2137,Jump Squat,Plyometrics,Quadriceps,Body Only,Intermediate
2138,Over bench jump,Plyometrics,Quadriceps,Body Only,Intermediate
2139,Split Jump,Plyometrics,Quadriceps,Body Only,Intermediate
2140,90-degree jump squat,Plyometrics,Quadriceps,Body Only,Intermediate
2141,Skip,Plyometrics,Quadriceps,Body Only,Intermediate
2142,Kneeling hip flexor stretch,Stretching,Quadriceps,Body Only,Intermediate
2143,Iron Crosses (stretch),Stretching,Quadriceps,Body Only,Intermediate
2144,All Fours Quad Stretch,Stretching,Quadriceps,Body Only,Beginner
2145,Lying quad stretch with band,Stretching,Quadriceps,Body Only,Intermediate
2146,One Half Locust,Stretching,Quadriceps,Body Only,Intermediate
2147,Standing Hip Flexors,Stretching,Quadriceps,Body Only,Intermediate
2148,Looking At Ceiling,Stretching,Quadriceps,Body Only,Intermediate
2149,Rear Leg Raises,Stretching,Quadriceps,Body Only,Beginner
2150,On Your Side Quad Stretch,Stretching,Quadriceps,Body Only,Intermediate
2151,On-Your-Back Quad Stretch,Stretching,Quadriceps,Body Only,Intermediate
2152,Standing Elevated Quad Stretch,Stretching,Quadriceps,Body Only,Intermediate
2153,Thigh killa,Strength,Quadriceps,Body Only,Intermediate
2154,Southpaw sprawl,Plyometrics,Quadriceps,Body Only,Intermediate
2155,Stride Jump Crossover,Plyometrics,Quadriceps,Body Only,Intermediate
2156,Side Standing Long Jump,Plyometrics,Quadriceps,Body Only,Intermediate
2157,Wall squat,Strength,Quadriceps,Body Only,Intermediate
2158,Slide Jump Shot,Plyometrics,Quadriceps,Body Only,Beginner
2159,Sprawl frog kick,Plyometrics,Quadriceps,Body Only,Intermediate
2160,Lateral Speed Step,Cardio,Quadriceps,Body Only,Intermediate
2161,Side Hop-Sprint,Plyometrics,Quadriceps,Body Only,Intermediate
2162,Pop squat,Plyometrics,Quadriceps,Body Only,Intermediate
2163,Star Jump,Plyometrics,Quadriceps,Body Only,Beginner
2164,Side Lunge Touching Heel,Strength,Quadriceps,Body Only,Intermediate
2165,Lying Prone Quadriceps,Stretching,Quadriceps,Body Only,Beginner
2166,Fast Kick With Arm Circles,Cardio,Quadriceps,Body Only,Beginner
2167,Single-leg box squat,Strength,Quadriceps,Body Only,Intermediate
2168,Defensive Slide,Cardio,Quadriceps,Body Only,Beginner
2169,Quick Leap,Plyometrics,Quadriceps,Body Only,Intermediate
2170,Vertical Mountain Climber,Cardio,Quadriceps,Body Only,Beginner
2171,Reverse Burpee,Plyometrics,Quadriceps,Body Only,Beginner
2172,Football Up-Down,Cardio,Quadriceps,Body Only,Beginner
2173,Jump lunge heel kick,Plyometrics,Quadriceps,Body Only,Intermediate
2174,Burpee box jump,Plyometrics,Quadriceps,Body Only,Intermediate
2175,Linear Depth Jump,Plyometrics,Quadriceps,Body Only,Intermediate
2176,Slow Jog,Cardio,Quadriceps,Body Only,Beginner
2177,High knees,Cardio,Quadriceps,Body Only,Intermediate
2178,Jumping Jack,Cardio,Quadriceps,Body Only,Intermediate
2179,Square Hop,Plyometrics,Quadriceps,Body Only,Beginner
2180,Running lunge,Plyometrics,Quadriceps,Body Only,Intermediate
2181,In-out jump squat,Plyometrics,Quadriceps,Body Only,Intermediate
2182,Gorilla squat,Plyometrics,Quadriceps,Body Only,Intermediate
